listeners,mbid,name,playcount,streamable,url,tags
1850275,b2d122f9-eadb-4930-a196-8f221eeb0c66,Rammstein,173366072,0,https://www.last.fm/music/Rammstein,"industrial metal, metal, industrial"
1841840,a796b92e-c137-4895-9c89-10f900617a4f,Destiny's Child,22779519,0,https://www.last.fm/music/Destiny%27s+Child,"rnb, pop, female vocalists"
1837038,c44e9c22-ef82-4a77-9bcd-af6c958446d6,Mumford & Sons,99661869,0,https://www.last.fm/music/Mumford+&+Sons,"folk, indie, british"
1827739,2944824d-4c26-476f-a981-be849081942f,Nina Simone,41155945,0,https://www.last.fm/music/Nina+Simone,"jazz, soul, female vocalists"
1825161,64b94289-9474-4d43-8c93-918ccc1920d1,Billy Joel,34996340,0,https://www.last.fm/music/Billy+Joel,"classic rock, singer-songwriter, rock"
1824122,b665b768-0d83-4363-950c-31ed39317c15,Van Halen,38648902,0,https://www.last.fm/music/Van+Halen,"hard rock, classic rock, rock"
1808929,8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,48004588,0,https://www.last.fm/music/Ozzy+Osbourne,"heavy metal, hard rock, metal"
1804977,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,Foster the People,58954854,0,https://www.last.fm/music/Foster+the+People,"indie, indie pop, alternative"
1803163,4dbf5678-7a31-406a-abbe-232f8ac2cd63,Bryan Adams,28192191,0,https://www.last.fm/music/Bryan+Adams,"rock, classic rock, 80s"
1788671,75167b8b-44e4-407b-9d35-effe87b223cf,Neil Young,65410588,0,https://www.last.fm/music/Neil+Young,"classic rock, singer-songwriter, rock"
1787714,75a72702-a5ef-4513-bca5-c5b944903546,John Legend,31807244,0,https://www.last.fm/music/John+Legend,"soul, rnb, Neo-Soul"
1785427,2f9ecbed-27be-40e6-abca-6de49d50299e,Aretha Franklin,26879156,0,https://www.last.fm/music/Aretha+Franklin,"soul, female vocalists, jazz"
1772835,2119beb8-6ac5-4f21-82a4-b831c90c0024,Damien Rice,54001693,0,https://www.last.fm/music/Damien+Rice,"singer-songwriter, acoustic, indie"
1756589,7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,101566488,0,https://www.last.fm/music/Deftones,"Nu Metal, metal, alternative"
1752646,cdc0fff7-54cf-4052-a283-319b648670fd,Prince,42621437,0,https://www.last.fm/music/Prince,"funk, pop, soul"
1752295,664c3e0e-42d8-48c1-b209-1efca19c0325,The National,149947851,0,https://www.last.fm/music/The+National,"seen live, indie rock, indie"
1747687,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,54169505,0,https://www.last.fm/music/The+Flaming+Lips,"indie, seen live, alternative"
1745685,6f1de078-6684-4792-820d-2ffad64c15ed,Two Door Cinema Club,68141022,0,https://www.last.fm/music/Two+Door+Cinema+Club,"indie, electronic, british"
1738969,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,30711830,0,https://www.last.fm/music/Blondie,"new wave, 80s, rock"
1736310,3813b7cf-5550-42bb-a23f-3d6977f7943e,Rick Ross,19590473,0,https://www.last.fm/music/Rick+Ross,"Hip-Hop, rap, Dirty South"
1732317,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,94212307,0,https://www.last.fm/music/Ed+Sheeran,"acoustic, british, singer-songwriter"
1731780,abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,28354023,0,https://www.last.fm/music/Journey,"classic rock, rock, 80s"
1723493,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,99945632,0,https://www.last.fm/music/Avenged+Sevenfold,"metalcore, metal, hard rock"
1721468,012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,86492113,0,https://www.last.fm/music/Imagine+Dragons,"indie, indie rock, alternative"
1715332,f9c1cc73-36ba-4f8d-ba12-7d2490608886,Justice,58781753,0,https://www.last.fm/music/Justice,"electronic, electro, french"
1714841,d87e52c5-bb8d-4da8-b941-9f4928627dc8,ABBA,45843738,0,https://www.last.fm/music/ABBA,"pop, Disco, 70s"
1703308,4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,37598922,0,https://www.last.fm/music/The+Script,"pop rock, irish, rock"
1693557,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,103394161,0,https://www.last.fm/music/Elliott+Smith,"singer-songwriter, indie, folk"
1693100,2ce02909-598b-44ef-a456-151ba0a3bd70,Ray Charles,26590694,0,https://www.last.fm/music/Ray+Charles,"jazz, soul, blues"
1692937,ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,31984428,0,https://www.last.fm/music/Paul+McCartney,"classic rock, rock, british"
1686264,a41ac10f-0a56-4672-9161-b83f9b223559,Van Morrison,33565514,0,https://www.last.fm/music/Van+Morrison,"classic rock, singer-songwriter, folk"
1684133,c3cceeed-3332-4cf0-8c4c-bbde425147b6,Scorpions,52133765,0,https://www.last.fm/music/Scorpions,"hard rock, classic rock, rock"
1680051,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,40406059,0,https://www.last.fm/music/Ti%C3%ABsto,"trance, electronic, dance"
1675215,e0140a67-e4d1-4f13-8a01-364355bee46e,Justin Bieber,55330358,0,https://www.last.fm/music/Justin+Bieber,"pop, black metal, justin bieber"
1670243,e4914285-d20d-4fc2-ae32-42cba8aeeed0,Mika,41239947,0,https://www.last.fm/music/Mika,"pop, british, britpop"
1658899,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,Talking Heads,51115343,0,https://www.last.fm/music/Talking+Heads,"new wave, post-punk, 80s"
1655668,bbfa1e12-8b61-4ed8-bc6e-52d2298f41a2,Tool,124666870,0,https://www.last.fm/music/Tool,"Progressive metal, Progressive rock, metal"
1651360,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,23890324,0,https://www.last.fm/music/Whitney+Houston,"pop, female vocalists, soul"
1650661,e1f1e33e-2e4c-4d43-b91b-7064068d3283,Kiss,46357175,0,https://www.last.fm/music/Kiss,"hard rock, classic rock, glam rock"
1648467,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,Fleet Foxes,68721561,0,https://www.last.fm/music/Fleet+Foxes,"folk, indie, folk rock"
1646219,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,LCD Soundsystem,50901901,0,https://www.last.fm/music/LCD+Soundsystem,"electronic, indie, seen live"
1643301,be04c6a7-f7e8-4236-8124-3883d05eb259,Sonic Youth,68789580,0,https://www.last.fm/music/Sonic+Youth,"alternative, experimental, post-punk"
1640693,7364dea6-ca9a-48e3-be01-b44ad0d19897,a-ha,28337865,0,https://www.last.fm/music/a-ha,"80s, pop, new wave"
1629448,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,Duran Duran,28714934,0,https://www.last.fm/music/Duran+Duran,"new wave, 80s, pop"
1626100,875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,39550129,0,https://www.last.fm/music/J.+Cole,"Hip-Hop, rap, underground hip-hop"
1620826,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,Avicii,47518452,0,https://www.last.fm/music/Avicii,"House, electronic, dance"
1620370,cc7d4686-ea02-45fd-956e-94c1a322558c,Lykke Li,57049840,0,https://www.last.fm/music/Lykke+Li,"indie pop, female vocalists, swedish"
1596247,04591295-6d94-45cb-b6c7-1ae17c6f380e,Lifehouse,37902619,0,https://www.last.fm/music/Lifehouse,"rock, alternative rock, alternative"
1573923,b2dbfc09-b332-408b-a235-1850e41971c5,Bloodhound Gang,33371365,0,https://www.last.fm/music/Bloodhound+Gang,"rock, alternative, alternative rock"
1562647,57961a97-3796-4bf7-9f02-a985a8979ae9,Motörhead,63720784,0,https://www.last.fm/music/Mot%C3%B6rhead,"heavy metal, hard rock, metal"
1558986,24f1766e-9635-4d58-a4d4-9413f9f98a4c,Johann Sebastian Bach,52469787,0,https://www.last.fm/music/Johann+Sebastian+Bach,"Classical, baroque, instrumental"
1556689,9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed,29101226,0,https://www.last.fm/music/Lou+Reed,"rock, classic rock, singer-songwriter"
1552794,f22942a1-6f70-4f48-866e-238cb2308fbd,Aphex Twin,74816795,0,https://www.last.fm/music/Aphex+Twin,"electronic, idm, ambient"
1551994,4a00ec9d-c635-463a-8cd4-eb61725f0c60,deadmau5,52703056,0,https://www.last.fm/music/deadmau5,"House, electronic, Progressive House"
1550367,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,Skrillex,48012939,0,https://www.last.fm/music/Skrillex,"dubstep, electronic, breakcore"
1547344,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,Iggy Pop,26994759,0,https://www.last.fm/music/Iggy+Pop,"punk, rock, punk rock"
1546425,b1570544-93ab-4b2b-8398-131735394202,Crystal Castles,103788307,0,https://www.last.fm/music/Crystal+Castles,"electronic, 8-bit, new rave"
1542692,381086ea-f511-4aba-bdf9-71c753dc5077,Kendrick Lamar,111488124,0,https://www.last.fm/music/Kendrick+Lamar,"Hip-Hop, rap, seen live"
1532167,0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,30959468,0,https://www.last.fm/music/Electric+Light+Orchestra,"classic rock, Progressive rock, rock"
1528080,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,22192264,0,https://www.last.fm/music/George+Michael,"pop, 80s, soul"
1522752,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,17514625,0,https://www.last.fm/music/Cyndi+Lauper,"80s, pop, female vocalists"
1522029,7c7f9c94-dee8-4903-892b-6cf44652e2de,Tears for Fears,23570069,0,https://www.last.fm/music/Tears+for+Fears,"new wave, 80s, pop"
1514392,b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,16054464,0,https://www.last.fm/music/Eurythmics,"80s, new wave, pop"
1514212,9a709693-b4f8-4da9-8cc1-038c911a61be,Bonobo,83532936,0,https://www.last.fm/music/Bonobo,"downtempo, electronic, chillout"
1491824,d8915e13-d67a-4aa0-9c0b-1f126af951af,Hot Chip,46686155,0,https://www.last.fm/music/Hot+Chip,"electronic, seen live, indie"
1490248,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,Foals,71019042,0,https://www.last.fm/music/Foals,"indie, math rock, indie rock"
1473133,d24fb461-dee8-41fc-bb15-2f13bb2644a6,Jessie J,30813708,0,https://www.last.fm/music/Jessie+J,"pop, british, female vocalists"
1472671,e618770f-e994-41c3-856f-1eedf56b6d74,The Ting Tings,26238989,0,https://www.last.fm/music/The+Ting+Tings,"indie, electronic, british"
1472403,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,Big Sean,19543827,0,https://www.last.fm/music/Big+Sean,"Hip-Hop, rap, hip hop"
1471660,aab5c954-cabe-432e-899e-1c4f99757327,Toto,22417720,0,https://www.last.fm/music/Toto,"rock, classic rock, 80s"
1471539,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,DMX,16928841,0,https://www.last.fm/music/DMX,"rap, Hip-Hop, Gangsta Rap"
1471382,c2d25856-a09a-4d15-b404-77dd19c19e63,R. Kelly,15361869,0,https://www.last.fm/music/R.+Kelly,"rnb, soul, Hip-Hop"
1465916,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,Bee Gees,22878773,0,https://www.last.fm/music/Bee+Gees,"Disco, pop, 70s"
1456568,e6de1f3b-6484-491c-88dd-6d619f142abc,Hans Zimmer,74477991,0,https://www.last.fm/music/Hans+Zimmer,"Soundtrack, instrumental, Classical"
1455162,,Wu-Tang Clan,38468498,0,https://www.last.fm/music/Wu-Tang+Clan,"Hip-Hop, rap, hip hop"
1454127,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,31891470,0,https://www.last.fm/music/Backstreet+Boys,"pop, boybands, 90s"
1431268,65314b12-0e08-43fa-ba33-baaa7b874c15,Leonard Cohen,48269037,0,https://www.last.fm/music/Leonard+Cohen,"singer-songwriter, folk, blues"
1429048,328d146c-79f1-4eb6-9e40-8ee5710c14e5,Imogen Heap,37248270,0,https://www.last.fm/music/Imogen+Heap,"female vocalists, indie, electronic"
1407224,59a7fbcb-ff74-494d-abd0-9c82359040c9,Grizzly Bear,55282531,0,https://www.last.fm/music/Grizzly+Bear,"indie, experimental, folk"
1405659,4d7304f6-7fe3-4959-9d98-01a5af84afe6,Trey Songz,17424120,0,https://www.last.fm/music/Trey+Songz,"rnb, soul, male vocalists"
1404772,f4b5b380-abbb-4790-a96d-a5317416908e,Creed,25372797,0,https://www.last.fm/music/Creed,"rock, alternative rock, hard rock"
1388056,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,N*E*R*D,21037066,0,https://www.last.fm/music/N%2AE%2AR%2AD,"Hip-Hop, rap, seen live"
1361716,cf0f4547-ffbd-4011-98ad-0bec9ba022db,Kings of Convenience,55714420,0,https://www.last.fm/music/Kings+of+Convenience,"indie, acoustic, norwegian"
1355258,05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,28148430,0,https://www.last.fm/music/Paul+Simon,"singer-songwriter, folk, classic rock"
1351456,88d1360a-bc2d-47df-90d1-d2de285560aa,La Roux,32478480,0,https://www.last.fm/music/La+Roux,"electropop, electronic, synthpop"
1348417,9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,41965830,0,https://www.last.fm/music/A+Tribe+Called+Quest,"Hip-Hop, rap, hip hop"
1344726,87a73cf0-ebdf-483d-8b5a-3db1e5e72122,Drowning Pool,22437624,0,https://www.last.fm/music/Drowning+Pool,"Nu Metal, metal, hard rock"
1344397,cf16d0a3-9d9c-44d4-b610-f0baccc27912,The Knife,57826306,0,https://www.last.fm/music/The+Knife,"electronic, synthpop, swedish"
1339902,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,Wilco,61651506,0,https://www.last.fm/music/Wilco,"Alt-country, indie, seen live"
1339534,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,82556282,0,https://www.last.fm/music/The+Weeknd,"rnb, electronic, dubstep"
1338243,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards of Canada,97256997,0,https://www.last.fm/music/Boards+of+Canada,"ambient, electronic, idm"
1335490,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,Demi Lovato,62806236,0,https://www.last.fm/music/Demi+Lovato,"pop, pop rock, female vocalists"
1332022,42a8f507-8412-4611-854f-926571049fa0,George Harrison,21507494,0,https://www.last.fm/music/George+Harrison,"classic rock, rock, singer-songwriter"
1320419,d700b3f5-45af-4d02-95ed-57d301bda93e,Mogwai,68502268,0,https://www.last.fm/music/Mogwai,"post-rock, instrumental, seen live"
1318648,172e1f1a-504d-4488-b053-6344ba63e6d0,Nick Cave & The Bad Seeds,63507597,0,https://www.last.fm/music/Nick+Cave+&+The+Bad+Seeds,"post-punk, rock, alternative"
1316628,efa2c11a-1a35-4b60-bc1b-66d37de88511,DJ Shadow,36258711,0,https://www.last.fm/music/DJ+Shadow,"trip-hop, electronic, Hip-Hop"
1316589,debabff3-2559-46e5-862d-ef2a906d7010,Hall & Oates,16738541,0,https://www.last.fm/music/Hall+&+Oates,"80s, pop, soft rock"
1314676,5adb8b74-54b8-4700-836e-550b6a2a2f71,Cat Stevens,24360374,0,https://www.last.fm/music/Cat+Stevens,"folk, singer-songwriter, classic rock"
1310622,36494952-f434-45d8-a958-8b4acdbcf8a8,Gucci Mane,19543807,0,https://www.last.fm/music/Gucci+Mane,"Hip-Hop, rap, Dirty South"
1309610,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,77524276,0,https://www.last.fm/music/Lorde,"pop, indie pop, electronic"
1301261,a506f761-2c22-4b2f-8a94-bd748c2c8f75,Neutral Milk Hotel,53930112,0,https://www.last.fm/music/Neutral+Milk+Hotel,"indie, indie rock, folk"
1299173,1239d1bc-cc09-43e0-bcd0-374f60346138,Kelis,14539413,0,https://www.last.fm/music/Kelis,"rnb, Hip-Hop, female vocalists"
1298818,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,The Raconteurs,31483239,0,https://www.last.fm/music/The+Raconteurs,"rock, alternative rock, alternative"
1284298,75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer,34022237,0,https://www.last.fm/music/Major+Lazer,"seen live, dancehall, electronic"
1282915,c995a379-60b9-404b-bd97-a7e2de0751d3,Rob Zombie,30624260,0,https://www.last.fm/music/Rob+Zombie,"industrial metal, metal, industrial"
1280512,5a8e07d5-d932-4484-a7f7-e700793a9c94,Robyn,38057466,0,https://www.last.fm/music/Robyn,"pop, electronic, swedish"
1280311,b41b38d4-ef3e-4f37-8c75-cfe9af999696,Cage the Elephant,32987235,0,https://www.last.fm/music/Cage+the+Elephant,"indie rock, alternative, rock"
1279901,e132d370-2a59-4437-8610-756df28a5a02,OK Go,24562086,0,https://www.last.fm/music/OK+Go,"indie, indie rock, rock"
1278697,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,21090736,0,https://www.last.fm/music/Mark+Ronson,"funk, british, pop"
1277768,9e103f85-7af7-41d7-b83b-49ba8f0c5abf,Of Monsters and Men,41596022,0,https://www.last.fm/music/Of+Monsters+and+Men,"indie, folk, indie pop"
1271511,e520459c-dff4-491d-a6e4-c97be35e0044,Frank Ocean,89824341,0,https://www.last.fm/music/Frank+Ocean,"rnb, soul, Hip-Hop"
1255225,be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,34550412,0,https://www.last.fm/music/Pet+Shop+Boys,"synthpop, 80s, pop"
1254024,fd1a2d9d-9bb6-44de-83a3-41560658aba9,Bill Withers,13966065,0,https://www.last.fm/music/Bill+Withers,"soul, funk, 70s"
1245992,d5cc67b8-1cc4-453b-96e8-44487acdebea,Beach House,73682516,0,https://www.last.fm/music/Beach+House,"dream pop, seen live, indie pop"
1244847,9386b36e-87f3-4716-a219-79a07a4e29cc,We Are Scientists,24342342,0,https://www.last.fm/music/We+Are+Scientists,"indie, indie rock, seen live"
1244548,edcea99a-630e-4567-a5b8-21b4c4a01ae2,Brand New,89254958,0,https://www.last.fm/music/Brand+New,"emo, rock, alternative"
1244103,535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire",16182961,0,"https://www.last.fm/music/Earth,+Wind+&+Fire","funk, soul, Disco"
1244052,ea321799-9b1d-4e74-a074-a5facf597d82,Fugees,13414490,0,https://www.last.fm/music/Fugees,"Hip-Hop, rap, soul"
1233668,788ad31c-bf0c-4a31-83f8-b8b130d79c76,Apocalyptica,54910533,0,https://www.last.fm/music/Apocalyptica,"symphonic metal, instrumental, metal"
1226081,7f3d82ee-3817-4367-9eec-f33a312247a1,Marina & the Diamonds,74869469,0,https://www.last.fm/music/Marina+&+the+Diamonds,"female vocalists, indie pop, indie"
1212614,081a2d60-9791-4e05-a075-f1890355eeee,DJ Khaled,13704107,0,https://www.last.fm/music/DJ+Khaled,"Hip-Hop, rap, hip hop"
1207957,e105c272-b5d7-4135-82ef-d60bded54345,The Wombats,31723511,0,https://www.last.fm/music/The+Wombats,"indie, seen live, british"
1198817,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,79412394,0,https://www.last.fm/music/Tame+Impala,"Psychedelic Rock, psychedelic, indie rock"
1189762,4b585938-f271-45e2-b19a-91c634b5e396,Kate Bush,42081446,0,https://www.last.fm/music/Kate+Bush,"female vocalists, singer-songwriter, pop"
1187164,28cbf94d-0700-4095-a188-37e373b069a7,Basement Jaxx,21085189,0,https://www.last.fm/music/Basement+Jaxx,"electronic, dance, House"
1184262,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,128920283,0,https://www.last.fm/music/Ariana+Grande,"pop, female vocalists, rnb"
1169797,caaba574-dfbc-4681-8e56-19b5150897d2,Cut Copy,33806279,0,https://www.last.fm/music/Cut+Copy,"electronic, indie, australian"
1166516,674bf89f-8e70-4472-929d-6b4ed6f98c88,Benny Benassi,12740665,0,https://www.last.fm/music/Benny+Benassi,"electronic, House, techno"
1164269,8ac9e35c-e92d-4030-99ef-ba4127b1555c,Static-X,29629699,0,https://www.last.fm/music/Static-X,"industrial metal, metal, Nu Metal"
1162644,0ae49abe-d6af-44fa-8ab0-b9ace5690e6f,Bombay Bicycle Club,36827319,0,https://www.last.fm/music/Bombay+Bicycle+Club,"indie, british, indie rock"
1151369,bfcb6630-9b31-4e63-b11f-7b0363be72b5,The Lumineers,28796938,0,https://www.last.fm/music/The+Lumineers,"folk, indie, folk rock"
1150213,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,Blue Öyster Cult,18000632,0,https://www.last.fm/music/Blue+%C3%96yster+Cult,"classic rock, hard rock, rock"
1148821,b6d7ec94-830c-44dd-b699-ce66556b7e55,Macklemore & Ryan Lewis,30981660,0,https://www.last.fm/music/Macklemore+&+Ryan+Lewis,"Hip-Hop, rap, seen live"
1142843,f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,13760940,0,https://www.last.fm/music/Simple+Minds,"new wave, 80s, rock"
